cust_id,transaction_type,transaction_date,subscription_type
9650,initial,2022-08-01,BASIC
9651,initial,2021-05-01,PRO
9652,initial,2020-01-01,MAX
9653,initial,2020-11-01,PRO
9654,initial,2020-07-01,PRO
9655,initial,2021-08-01,BASIC
9656,initial,2022-04-01,MAX
9657,initial,2022-07-01,MAX
9658,initial,2020-12-01,PRO
9659,initial,2020-08-01,PRO
9660,initial,2021-05-01,BASIC
9661,initial,2020-12-01,PRO
9662,initial,2020-04-01,BASIC
9663,initial,2021-12-01,MAX
9664,initial,2022-11-01,MAX
9665,initial,2021-04-01,BASIC
9666,initial,2020-06-01,PRO
9667,initial,2021-08-01,PRO
9668,initial,2021-03-01,BASIC
9669,initial,2022-03-01,PRO
9670,initial,2022-10-01,BASIC
9671,initial,2020-12-01,BASIC
9672,initial,2022-08-01,PRO
9673,initial,2021-08-01,MAX
9674,initial,2022-05-01,BASIC
9675,initial,2022-07-01,PRO
9676,initial,2021-01-01,PRO
9677,initial,2021-03-01,BASIC
9678,initial,2020-11-01,max
9679,initial,2022-03-01,MAX
9680,initial,2021-02-01,BASIC
9681,initial,2022-07-01,MAX
9682,initial,2021-08-01,PRO
9683,initial,2022-08-01,BASIC
9684,initial,2022-12-01,MAX
9685,initial,2021-04-01,BASIC
9686,initial,2021-04-01,BASIC
9687,initial,2022-05-01,MAX
9688,initial,2021-03-01,MAX
9689,initial,2020-09-01,BASIC
9690,initial,2020-10-01,MAX
9691,initial,2020-10-01,PRO
9692,initial,2020-02-01,MAX
9693,initial,2022-12-01,BASIC
9694,initial,2022-06-01,MAX
9695,initial,2021-09-01,MAX
9696,initial,2021-03-01,BASIC
9697,initial,2022-02-01,MAX
9698,initial,2021-07-01,PRO
9699,initial,2020-04-01,PRO
9700,initial,2022-01-01,PRO
9701,initial,2022-03-01,PRO
9702,initial,2021-12-01,BASIC
9703,initial,2022-10-01,PRO
9704,initial,2021-09-01,BASIC
9705,initial,2021-05-01,MAX
9706,initial,2021-10-01,BASIC
9707,initial,2022-04-01,MAX
9708,initial,2021-06-01,BASIC
9709,initial,2022-09-01,BASIC
9710,initial,2022-09-01,BASIC
9711,initial,2022-01-01,PRO
9712,initial,2021-06-01,PRO
9713,initial,2021-11-01,BASIC
9714,initial,2022-08-01,MAX
9715,initial,2020-02-01,PRO
9716,initial,2021-10-01,PRO
9717,initial,2021-06-01,BASIC
9718,initial,2020-05-01,PRO
9719,initial,2020-01-01,BASIC
9720,initial,2022-04-01,MAX
9721,initial,2021-03-01,PRO
9722,initial,2020-02-01,BASIC
9723,initial,2020-08-01,BASIC
9724,initial,2022-11-01,BASIC
9725,initial,2021-05-01,BASIC
9726,initial,2021-09-01,PRO
9727,initial,2020-06-01,MAX
9728,initial,2020-12-01,MAX
9729,initial,2022-03-01,BASIC
9730,initial,2020-07-01,PRO
9731,initial,2021-11-01,MAX
9732,initial,2021-06-01,MAX
9733,initial,2020-10-01,MAX
9734,initial,2022-03-01,PRO
9735,initial,2021-05-01,BASIC
9736,initial,2021-10-01,MAX
9737,initial,2022-11-01,BASIC
9738,initial,2022-05-01,BASIC
9739,initial,2022-09-01,BASIC
9740,initial,2021-02-01,MAX
9741,initial,2021-06-01,BASIC
9742,initial,2022-07-01,PRO
9743,initial,2022-07-01,BASIC
9744,initial,2020-08-01,MAX
9745,initial,2020-12-01,BASIC
9746,initial,2020-10-01,BASIC
9747,initial,2022-01-01,PRO
9748,initial,2022-04-01,BASIC
9749,initial,2021-01-01,PRO
9750,initial,2022-02-01,PRO
9751,initial,2020-09-01,PRO
9752,initial,2022-07-01,PRO
9753,initial,2020-07-01,BASIC
9754,initial,2022-12-01,PRO
9755,initial,2021-04-01,BASIC
9756,initial,2020-06-01,MAX
9757,initial,2020-10-01,BASIC
9758,initial,2020-09-01,PRO
9759,initial,2020-03-01,BASIC
9760,initial,2021-12-01,PRO
9761,initial,2020-04-01,PRO
9762,initial,2022-08-01,BASIC
9763,initial,2020-12-01,MAX
9764,initial,2021-11-01,MAX
9765,initial,2020-08-01,PRO
9766,initial,2020-08-01,BASIC
9767,initial,2020-07-01,MAX
9768,initial,2022-03-01,BASIC
9769,initial,2022-07-01,PRO
9770,initial,2021-01-01,PRO
9771,initial,2020-04-01,BASIC
9772,initial,2020-10-01,PRO
9773,initial,2021-10-01,MAX
9774,initial,2021-06-01,BASIC
9775,initial,2020-08-01,PRO
9776,initial,2021-07-01,BASIC
9777,initial,2022-05-01,BASIC
9778,initial,2021-06-01,BASIC
9779,initial,2022-06-01,PRO
9780,initial,2021-12-01,BASIC
9781,initial,2022-09-01,MAX
9782,initial,2021-11-01,max
9783,initial,2021-03-01,PRO
9784,initial,2022-08-01,MAX
9785,initial,2020-07-01,BASIC
9786,initial,2021-10-01,MAX
9787,initial,2021-12-01,PRO
9788,initial,2021-10-01,MAX
9789,initial,2020-09-01,MAX
9790,initial,2020-09-01,BASIC
9791,initial,2022-05-01,BASIC
9792,initial,2020-08-01,BASIC
9793,initial,2020-10-01,MAX
9794,initial,2022-12-01,BASIC
9795,initial,2021-10-01,BASIC
9796,initial,2022-06-01,BASIC
9797,initial,2020-01-01,MAX
9798,initial,2020-08-01,PRO
9799,initial,2021-09-01,max
9800,initial,2021-08-01,max
9801,initial,2021-09-01,BASIC
9802,initial,2022-01-01,BASIC
9803,initial,2020-03-01,BASIC
9804,initial,2021-04-01,PRO
9805,initial,2021-12-01,BASIC
9806,initial,2021-11-01,BASIC
9807,initial,2021-05-01,PRO
9808,initial,2021-08-01,PRO
9809,initial,2021-10-01,PRO
9810,initial,2022-02-01,BASIC
9811,initial,2022-08-01,MAX
9812,initial,2021-06-01,PRO
9813,initial,2022-09-01,PRO
9814,initial,2022-06-01,BASIC
9815,initial,2020-01-01,MAX
9816,initial,2020-07-01,MAX
9817,initial,2022-02-01,PRO
9818,initial,2020-01-01,PRO
9819,initial,2020-06-01,BASIC
9820,initial,2020-04-01,PRO
9821,initial,2020-01-01,BASIC
9822,initial,2021-06-01,BASIC
9823,initial,2022-05-01,PRO
9824,initial,2021-10-01,PRO
9825,initial,2021-11-01,BASIC
9826,initial,2022-03-01,BASIC
9827,initial,2020-07-01,BASIC
9828,initial,2021-05-01,PRO
9829,initial,2022-10-01,BASIC
9830,initial,2021-02-01,BASIC
9831,initial,2022-08-01,PRO
9832,initial,2022-02-01,BASIC
9833,initial,2021-03-01,BASIC
9834,initial,2021-07-01,PRO
9835,initial,2020-07-01,BASIC
9836,initial,2020-07-01,BASIC
9837,initial,2020-03-01,PRO
9838,initial,2021-12-01,BASIC
9839,initial,2021-05-01,BASIC
9840,initial,2020-09-01,BASIC
9841,initial,2021-03-01,PRO
9842,initial,2020-08-01,PRO
9843,initial,2022-04-01,MAX
9844,initial,2021-02-01,PRO
9845,initial,2022-03-01,BASIC
9846,initial,2022-06-01,BASIC
9847,initial,2021-03-01,BASIC
9848,initial,2020-03-01,PRO
9849,initial,2021-05-01,PRO
9850,initial,2022-04-01,BASIC
9851,initial,2021-10-01,BASIC
9852,initial,2020-10-01,PRO
9853,initial,2022-12-01,PRO
9854,initial,2020-07-01,BASIC
9855,initial,2021-04-01,PRO
9856,initial,2021-03-01,BASIC
9857,initial,2020-08-01,MAX
9858,initial,2021-03-01,MAX
9859,initial,2022-05-01,PRO
9860,initial,2022-05-01,PRO
9861,initial,2022-09-01,BASIC
9862,initial,2022-03-01,MAX
9863,initial,2022-08-01,BASIC
9864,initial,2021-03-01,BASIC
9865,initial,2021-09-01,BASIC
9866,initial,2020-01-01,MAX
9867,initial,2020-05-01,BASIC
9868,initial,2021-05-01,BASIC
9869,initial,2022-08-01,BASIC
9870,initial,2021-04-01,BASIC
9871,initial,2022-03-01,PRO
9872,initial,2021-11-01,BASIC
9873,initial,2021-10-01,MAX
9874,initial,2021-12-01,BASIC
9875,initial,2020-04-01,PRO
9876,initial,2021-01-01,MAX
9877,initial,2020-12-01,MAX
9878,initial,2021-09-01,PRO
9879,initial,2021-04-01,PRO
9880,initial,2020-06-01,BASIC
9881,initial,2020-08-01,PRO
9882,initial,2021-08-01,PRO
9883,initial,2021-05-01,BASIC
9884,initial,2022-10-01,PRO
9885,initial,2022-12-01,BASIC
9886,initial,2022-07-01,BASIC
9887,initial,2021-08-01,MAX
9888,initial,2021-03-01,MAX
9889,initial,2021-03-01,BASIC
9890,initial,2021-06-01,PRO
9891,initial,2022-10-01,BASIC
9892,initial,2020-09-01,PRO
9893,initial,2021-07-01,MAX
9894,initial,2021-10-01,MAX
9895,initial,2020-08-01,BASIC
9896,initial,2022-07-01,BASIC
9897,initial,2020-04-01,BASIC
9898,initial,2022-01-01,MAX
9899,initial,2021-11-01,PRO
9900,initial,2022-08-01,BASIC
9901,initial,2022-03-01,BASIC
9902,initial,2021-07-01,BASIC
9903,initial,2020-04-01,MAX
9904,initial,2022-01-01,BASIC
9905,initial,2021-10-01,PRO
9906,initial,2020-04-01,BASIC
9907,initial,2021-10-01,PRO
9908,initial,2020-10-01,PRO
9909,initial,2020-04-01,MAX
9910,initial,2022-06-01,PRO
9911,initial,2020-01-01,PRO
9912,initial,2021-09-01,PRO
9913,initial,2020-07-01,PRO
9914,initial,2022-01-01,PRO
9915,initial,2022-10-01,BASIC
9916,initial,2022-09-01,MAX
9917,initial,2022-06-01,MAX
9918,initial,2021-06-01,BASIC
9919,initial,2022-02-01,MAX
9920,initial,2021-01-01,MAX
9921,initial,2020-08-01,BASIC
9922,initial,2022-01-01,PRO
9923,initial,2022-06-01,PRO
9924,initial,2021-09-01,PRO
9925,initial,2021-07-01,BASIC
9926,initial,2020-07-01,PRO
9927,initial,2022-05-01,MAX
9928,initial,2021-05-01,PRO
9929,initial,2022-10-01,MAX
9930,initial,2021-06-01,BASIC
9931,initial,2022-07-01,PRO
9932,initial,2021-09-01,PRO
9933,initial,2022-03-01,PRO
9934,initial,2021-06-01,BASIC
9935,initial,2022-03-01,MAX
9936,initial,2022-12-01,PRO
9937,initial,2022-07-01,BASIC
9938,initial,2020-06-01,PRO
9939,initial,2020-09-01,PRO
9940,initial,2020-02-01,BASIC
9941,initial,2020-09-01,PRO
9942,initial,2021-12-01,PRO
9943,initial,2020-04-01,PRO
9944,initial,2020-06-01,PRO
9945,initial,2020-02-01,MAX
9946,initial,2022-08-01,BASIC
9947,initial,2021-02-01,PRO
9948,initial,2020-03-01,BASIC
9949,initial,2022-04-01,PRO
9950,initial,2020-11-01,BASIC
9951,initial,2021-09-01,BASIC
9952,initial,2022-10-01,BASIC
9953,initial,2021-03-01,PRO
9954,initial,2020-01-01,PRO
9955,initial,2022-07-01,PRO
9956,initial,2020-10-01,PRO
9957,initial,2021-06-01,PRO
9958,initial,2020-09-01,BASIC
9959,initial,2022-12-01,BASIC
9960,initial,2022-01-01,BASIC
9961,initial,2020-12-01,PRO
9962,initial,2020-01-01,PRO
9963,initial,2021-06-01,PRO
9964,initial,2020-05-01,BASIC
9965,initial,2022-10-01,MAX
9966,initial,2020-12-01,BASIC
9967,initial,2022-08-01,BASIC
9968,initial,2022-03-01,BASIC
9969,initial,2022-08-01,MAX
9970,initial,2022-07-01,BASIC
9971,initial,2021-05-01,PRO
9972,initial,2022-12-01,PRO
9973,initial,2022-04-01,MAX
9974,initial,2021-03-01,PRO
9975,initial,2022-11-01,BASIC
9976,initial,2021-02-01,MAX
9977,initial,2021-07-01,PRO
9978,initial,2022-12-01,PRO
9979,initial,2020-05-01,PRO
9980,initial,2022-11-01,MAX
9981,initial,2020-03-01,BASIC
9982,initial,2021-02-01,BASIC
9983,initial,2020-08-01,BASIC
9984,initial,2021-09-01,MAX
9985,initial,2022-11-01,BASIC
9986,initial,2020-10-01,PRO
9987,initial,2022-05-01,BASIC
9988,initial,2022-03-01,MAX
9989,initial,2021-07-01,PRO
9990,initial,2022-01-01,MAX
9991,initial,2021-08-01,BASIC
9992,initial,2022-03-01,PRO
9993,initial,2020-01-01,BASIC
9994,initial,2022-06-01,BASIC
9995,initial,2020-07-01,PRO
9996,initial,2020-08-01,BASIC
9997,initial,2020-05-01,PRO
9998,initial,2022-10-01,BASIC
9999,initial,2021-07-01,BASIC
10000,initial,2021-12-01,PRO
10001,initial,2021-08-01,BASIC
10002,initial,2021-05-01,BASIC
10003,initial,2021-05-01,PRO
10004,initial,2021-12-01,BASIC
10005,initial,2020-03-01,PRO
10006,initial,2021-02-01,MAX
10007,initial,2020-12-01,BASIC
10008,initial,2021-01-01,MAX
10009,initial,2022-02-01,BASIC
10010,initial,2022-05-01,BASIC
10011,initial,2022-09-01,PRO
10012,initial,2020-08-01,BASIC
10013,initial,2020-08-01,MAX
10014,initial,2021-01-01,PRO
10015,initial,2022-10-01,PRO
10016,initial,2021-05-01,BASIC
10017,initial,2020-07-01,PRO
10018,initial,2022-02-01,BASIC
10019,initial,2020-05-01,PRO
10020,initial,2021-07-01,MAX
10021,initial,2021-10-01,PRO
10022,initial,2022-11-01,PRO
10023,initial,2021-03-01,PRO
10024,initial,2020-12-01,MAX
10025,initial,2020-01-01,BASIC
10026,initial,2022-06-01,BASIC
10027,initial,2021-05-01,PRO
10028,initial,2022-08-01,BASIC
10029,initial,2020-02-01,BASIC
10030,initial,2021-08-01,MAX
10031,initial,2021-12-01,BASIC
10032,initial,2022-12-01,PRO
10033,initial,2020-12-01,MAX
10034,initial,2021-07-01,MAX
10035,initial,2020-08-01,PRO
10036,initial,2022-08-01,PRO
10037,initial,2020-03-01,MAX
10038,initial,2022-09-01,PRO
10039,initial,2022-08-01,PRO
10040,initial,2020-06-01,BASIC
10041,initial,2021-12-01,BASIC
10042,initial,2022-10-01,PRO
10043,initial,2022-08-01,BASIC
10044,initial,2022-02-01,BASIC
10045,initial,2021-02-01,BASIC
10046,initial,2022-06-01,BASIC
10047,initial,2020-09-01,PRO
10048,initial,2020-02-01,MAX
10049,initial,2021-06-01,BASIC
10050,initial,2022-04-01,PRO
10051,initial,2022-03-01,MAX
10052,initial,2020-01-01,PRO
10053,initial,2022-11-01,BASIC
10054,initial,2020-10-01,MAX
10055,initial,2020-11-01,MAX
10056,initial,2022-05-01,BASIC
10057,initial,2020-08-01,PRO
10058,initial,2020-09-01,PRO
10059,initial,2022-05-01,BASIC
10060,initial,2020-07-01,PRO
10061,initial,2020-08-01,PRO
10062,initial,2021-08-01,BASIC
10063,initial,2022-09-01,BASIC
10064,initial,2021-05-01,PRO
10065,initial,2021-10-01,PRO
10066,initial,2020-01-01,BASIC
10067,initial,2020-03-01,BASIC
10068,initial,2021-08-01,BASIC
10069,initial,2021-09-01,BASIC
10070,initial,2020-07-01,MAX
10071,initial,2021-10-01,BASIC
10072,initial,2021-12-01,BASIC
10073,initial,2022-04-01,BASIC
10074,initial,2022-01-01,PRO
10075,initial,2022-05-01,PRO
10076,initial,2022-06-01,PRO
10077,initial,2020-11-01,MAX
10078,initial,2022-12-01,BASIC
10079,initial,2021-09-01,BASIC
10080,initial,2020-01-01,BASIC
10081,initial,2022-08-01,MAX
10082,initial,2020-04-01,PRO
10083,initial,2020-09-01,PRO
10084,initial,2022-01-01,PRO
10085,initial,2022-04-01,PRO
10086,initial,2021-11-01,PRO
10087,initial,2020-08-01,BASIC
10088,initial,2022-01-01,BASIC
10089,initial,2020-02-01,BASIC
10090,initial,2020-07-01,MAX
10091,initial,2022-01-01,MAX
10092,initial,2021-04-01,MAX
10093,initial,2020-12-01,BASIC
10094,initial,2022-12-01,MAX
10095,initial,2021-06-01,MAX
10096,initial,2022-11-01,BASIC
10097,initial,2020-08-01,MAX
10098,initial,2022-12-01,PRO
10099,initial,2022-10-01,PRO
10100,initial,2021-11-01,BASIC
10101,initial,2020-05-01,BASIC
10102,initial,2022-01-01,PRO
10103,initial,2021-04-01,BASIC
10104,initial,2022-11-01,BASIC
10105,initial,2021-11-01,PRO
10106,initial,2020-03-01,PRO
10107,initial,2020-11-01,BASIC
10108,initial,2021-09-01,BASIC
10109,initial,2020-12-01,PRO
10110,initial,2020-04-01,PRO
10111,initial,2022-05-01,BASIC
10112,initial,2021-07-01,PRO
10113,initial,2020-08-01,PRO
10114,initial,2020-04-01,BASIC
10115,initial,2021-08-01,BASIC
10116,initial,2021-11-01,BASIC
10117,initial,2021-07-01,PRO
10118,initial,2022-05-01,PRO
10119,initial,2020-08-01,BASIC
10120,initial,2021-04-01,BASIC
10121,initial,2021-05-01,PRO
10122,initial,2020-10-01,BASIC
10123,initial,2020-07-01,MAX
10124,initial,2020-12-01,BASIC
10125,initial,2021-11-01,PRO
10126,initial,2022-11-01,MAX
10127,initial,2021-11-01,BASIC
10128,initial,2020-07-01,PRO
10129,initial,2022-06-01,BASIC
10130,initial,2020-10-01,PRO
10131,initial,2020-02-01,PRO
10132,initial,2021-04-01,MAX
10133,initial,2021-03-01,PRO
10134,initial,2022-01-01,BASIC
10135,initial,2022-09-01,BASIC
10136,initial,2020-07-01,BASIC
10137,initial,2020-06-01,MAX
10138,initial,2021-12-01,PRO
10139,initial,2022-03-01,BASIC
10140,initial,2020-02-01,PRO
10141,initial,2022-06-01,BASIC
10142,initial,2021-10-01,BASIC
10143,initial,2022-09-01,PRO
10144,initial,2021-09-01,PRO
10145,initial,2022-06-01,BASIC
10146,initial,2021-04-01,MAX
10147,initial,2021-03-01,PRO
10148,initial,2021-12-01,BASIC
10149,initial,2020-03-01,PRO
10150,initial,2022-02-01,BASIC
10151,initial,2021-11-01,BASIC
10152,initial,2022-10-01,BASIC
10153,initial,2020-01-01,PRO
10154,initial,2020-09-01,MAX
10155,initial,2020-02-01,PRO
10156,initial,2020-06-01,BASIC
10157,initial,2022-11-01,MAX
10158,initial,2021-10-01,MAX
10159,initial,2021-04-01,PRO
10160,initial,2022-11-01,PRO
10161,initial,2021-08-01,PRO
10162,initial,2022-02-01,PRO
10163,initial,2021-12-01,BASIC
10164,initial,2021-02-01,BASIC
10165,initial,2022-03-01,BASIC
10166,initial,2020-05-01,MAX
10167,initial,2021-07-01,BASIC
10168,initial,2022-01-01,BASIC
10169,initial,2021-09-01,PRO
10170,initial,2020-07-01,BASIC
10171,initial,2020-11-01,BASIC
10172,initial,2022-06-01,PRO
10173,initial,2021-04-01,PRO
10174,initial,2020-12-01,BASIC
10175,initial,2021-11-01,PRO
10176,initial,2021-09-01,BASIC
10177,initial,2022-08-01,PRO
10178,initial,2020-06-01,PRO
10179,initial,2022-06-01,BASIC
10180,initial,2021-06-01,PRO
10181,initial,2022-06-01,PRO
10182,initial,2020-06-01,MAX
10183,initial,2020-04-01,BASIC
10184,initial,2021-10-01,PRO
10185,initial,2022-10-01,BASIC
10186,initial,2020-03-01,PRO
10187,initial,2022-01-01,BASIC
10188,initial,2022-12-01,PRO
10189,initial,2021-09-01,PRO
10190,initial,2022-12-01,PRO
10191,initial,2020-02-01,BASIC
10192,initial,2020-01-01,MAX
10193,initial,2021-05-01,MAX
10194,initial,2021-12-01,PRO
10195,initial,2021-01-01,BASIC
10196,initial,2021-06-01,MAX
10197,initial,2020-12-01,BASIC
10198,initial,2022-06-01,PRO
10199,initial,2022-02-01,BASIC
10200,initial,2022-11-01,PRO
10201,initial,2020-10-01,PRO
10202,initial,2021-06-01,MAX
10203,initial,2021-10-01,MAX
10204,initial,2020-08-01,MAX
10205,initial,2021-09-01,BASIC
10206,initial,2021-02-01,MAX
10207,initial,2020-03-01,MAX
10208,initial,2022-09-01,BASIC
10209,initial,2020-04-01,BASIC
10210,initial,2022-07-01,BASIC
10211,initial,2021-12-01,BASIC
10212,initial,2021-06-01,PRO
10213,initial,2022-03-01,PRO
10214,initial,2020-06-01,BASIC
10215,initial,2020-04-01,BASIC
10216,initial,2022-06-01,PRO
10217,initial,2022-04-01,BASIC
10218,initial,2020-12-01,PRO
10219,initial,2021-10-01,PRO
10220,initial,2020-03-01,MAX
10221,initial,2021-09-01,BASIC
10222,initial,2022-02-01,MAX
10223,initial,2022-05-01,PRO
10224,initial,2022-01-01,BASIC
10225,initial,2020-01-01,PRO
10226,initial,2021-09-01,MAX
10227,initial,2022-01-01,MAX
10228,initial,2021-02-01,PRO
10229,initial,2022-07-01,BASIC
10230,initial,2021-11-01,PRO
10231,initial,2022-11-01,pro
10232,initial,2020-09-01,BASIC
10233,initial,2022-02-01,MAX
10234,initial,2020-03-01,BASIC
10235,initial,2021-06-01,BASIC
10236,initial,2020-11-01,BASIC
10237,initial,2020-09-01,PRO
10238,initial,2020-05-01,PRO
10239,initial,2022-12-01,MAX
10240,initial,2020-07-01,PRO
10241,initial,2020-03-01,PRO
10242,initial,2020-03-01,PRO
10243,initial,2021-08-01,PRO
10244,initial,2022-12-01,PRO
10245,initial,2022-01-01,BASIC
10246,initial,2021-04-01,BASIC
10247,initial,2022-01-01,PRO
10248,initial,2021-06-01,PRO
10249,initial,2022-10-01,BASIC
10250,initial,2021-09-01,PRO
10251,initial,2020-01-01,PRO
10252,initial,2022-12-01,PRO
10253,initial,2020-01-01,BASIC
10254,initial,2022-11-01,PRO
10255,initial,2022-11-01,BASIC
10256,initial,2021-09-01,BASIC
10257,initial,2020-11-01,MAX
10258,initial,2021-03-01,BASIC
10259,initial,2022-04-01,PRO
10260,initial,2020-09-01,PRO
10261,initial,2022-06-01,PRO
10262,initial,2021-01-01,PRO
10263,initial,2020-01-01,BASIC
10264,initial,2020-02-01,BASIC
10265,initial,2021-05-01,BASIC
10266,initial,2020-09-01,BASIC
10267,initial,2020-04-01,PRO
10268,initial,2020-03-01,PRO
10269,initial,2022-04-01,MAX
10270,initial,2020-01-01,BASIC
10271,initial,2021-08-01,PRO
10272,initial,2021-01-01,PRO
10273,initial,2020-11-01,BASIC
10274,initial,2022-03-01,PRO
10275,initial,2022-04-01,BASIC
10276,initial,2020-10-01,BASIC
10277,initial,2022-06-01,BASIC
10278,initial,2021-05-01,PRO
10279,initial,2022-12-01,BASIC
10280,initial,2021-02-01,PRO
10281,initial,2022-08-01,MAX
10282,initial,2020-12-01,MAX
10283,initial,2022-04-01,PRO
10284,initial,2022-05-01,PRO
10285,initial,2021-11-01,PRO
10286,initial,2021-11-01,PRO
10287,initial,2022-09-01,BASIC
10288,initial,2021-09-01,MAX
10289,initial,2020-11-01,MAX
10290,initial,2021-01-01,BASIC
10291,initial,2021-04-01,MAX
10292,initial,2022-09-01,BASIC
10293,initial,2021-01-01,PRO
10294,initial,2021-02-01,BASIC
10295,initial,2022-02-01,PRO
10296,initial,2022-10-01,PRO
10297,initial,2021-10-01,PRO
10298,initial,2022-04-01,PRO
10299,initial,2021-03-01,BASIC
10300,initial,2021-10-01,MAX
10301,initial,2021-08-01,BASIC
10302,initial,2022-09-01,PRO
10303,initial,2021-02-01,MAX
10304,initial,2021-05-01,BASIC
10305,initial,2022-11-01,BASIC
10306,initial,2021-11-01,BASIC
10307,initial,2020-01-01,PRO
10308,initial,2020-01-01,BASIC
10309,initial,2020-10-01,MAX
10310,initial,2020-12-01,PRO
10311,initial,2021-10-01,PRO
10312,initial,2021-08-01,BASIC
10313,initial,2022-10-01,BASIC
10314,initial,2021-02-01,PRO
10315,initial,2022-08-01,BASIC
10316,initial,2022-11-01,BASIC
10317,initial,2021-11-01,BASIC
10318,initial,2021-05-01,BASIC
10319,initial,2021-08-01,BASIC
10320,initial,2021-02-01,BASIC
10321,initial,2021-06-01,MAX
10322,initial,2020-12-01,PRO
10323,initial,2022-04-01,MAX
10324,initial,2020-03-01,PRO
10325,initial,2020-10-01,BASIC
10326,initial,2020-02-01,PRO
10327,initial,2020-11-01,PRO
10328,initial,2021-10-01,BASIC
10329,initial,2021-04-01,MAX
10330,initial,2021-07-01,MAX
10331,initial,2020-04-01,MAX
10332,initial,2022-03-01,BASIC
10333,initial,2022-02-01,BASIC
10334,initial,2022-09-01,BASIC
10335,initial,2021-07-01,BASIC
10336,initial,2022-04-01,PRO
10337,initial,2020-12-01,PRO
10338,initial,2022-07-01,BASIC
10339,initial,2021-06-01,BASIC
10340,initial,2020-05-01,PRO
10341,initial,2021-12-01,PRO
10342,initial,2022-10-01,PRO
10343,initial,2021-03-01,MAX
10344,initial,2022-04-01,MAX
10345,initial,2020-12-01,BASIC
10346,initial,2022-05-01,MAX
10347,initial,2021-08-01,PRO
10348,initial,2021-10-01,BASIC
10349,initial,2022-07-01,PRO
10350,initial,2022-03-01,PRO
10351,initial,2022-12-01,PRO
10352,initial,2022-10-01,BASIC
10353,initial,2021-04-01,MAX
10354,initial,2021-01-01,PRO
10355,initial,2020-05-01,BASIC
10356,initial,2022-06-01,PRO
10357,initial,2020-11-01,PRO
10358,initial,2020-09-01,MAX
10359,initial,2022-09-01,BASIC
10360,initial,2022-08-01,BASIC
10361,initial,2022-11-01,BASIC
10362,initial,2021-01-01,PRO
10363,initial,2020-10-01,PRO
10364,initial,2021-04-01,PRO
10365,initial,2021-05-01,PRO
10366,initial,2021-01-01,BASIC
9,UPGRADE,2021-07-01,MAX
11,UPGRADE,2022-01-01,MAX
12,UPGRADE,2022-09-01,PRO
14,UPGRADE,2020-07-01,PRO
16,UPGRADE,2022-11-01,MAX
21,UPGRADE,2022-10-01,MAX
26,UPGRADE,2022-07-01,PRO
29,UPGRADE,2022-07-01,MAX
31,UPGRADE,2022-11-01,MAX
33,UPGRADE,2022-11-01,PRO
37,UPGRADE,2020-11-01,MAX
39,UPGRADE,2022-04-01,MAX
45,UPGRADE,2022-11-01,MAX
46,UPGRADE,2022-03-01,MAX
47,UPGRADE,2021-06-01,MAX
53,UPGRADE,2021-01-01,MAX
56,UPGRADE,2022-04-01,MAX
60,UPGRADE,2021-07-01,MAX
62,UPGRADE,2021-10-01,MAX
65,UPGRADE,2022-11-01,MAX
69,UPGRADE,2022-11-01,MAX
77,UPGRADE,2021-11-01,PRO
78,UPGRADE,2022-02-01,MAX
90,UPGRADE,2021-09-01,MAX
95, ,2021-06-01,MAX
101,UPGRADE,2022-08-01,PRO
105,UPGRADE,2022-07-01,MAX
108,UPGRADE,2022-11-01,PRO
109,UPGRADE,2020-10-01,MAX
111,UPGRADE,2022-04-01,MAX
112,UPGRADE,2022-08-01,MAX
117,UPGRADE,2022-06-01,MAX
118,UPGRADE,2022-05-01,MAX
120,UPGRADE,2021-10-01,PRO
123,UPGRADE,2021-04-01,MAX
125,UPGRADE,2022-08-01,MAX
128,UPGRADE,2021-12-01,PRO
130,UPGRADE,2022-11-01,PRO
132,UPGRADE,2021-12-01,PRO
133,UPGRADE,2022-07-01,MAX
145,UPGRADE,2022-11-01,MAX
147,UPGRADE,2021-01-01,PRO
150,UPGRADE,2022-01-01,MAX
151,UPGRADE,2021-11-01,MAX
152,UPGRADE,2022-10-01,MAX
153,UPGRADE,2022-01-01,MAX
154,UPGRADE,2022-04-01,MAX
158,UPGRADE,2021-07-01,MAX
159,UPGRADE,2021-07-01,MAX
163,UPGRADE,2020-08-01,MAX
165,UPGRADE,2022-06-01,MAX
172,UPGRADE,2022-01-01,MAX
176,UPGRADE,2022-11-01,MAX
178,UPGRADE,2022-05-01,MAX
183,UPGRADE,2022-11-01,MAX
184,UPGRADE,2022-11-01,PRO
187,UPGRADE,2022-05-01,MAX
189,UPGRADE,2022-05-01,MAX
190,UPGRADE,2021-11-01,PRO
191,UPGRADE,2022-05-01,MAX
196,UPGRADE,2021-07-01,MAX
197,UPGRADE,2020-11-01,MAX
201,UPGRADE,2022-09-01,MAX
202,UPGRADE,2021-09-01,MAX
203,UPGRADE,2020-07-01,MAX
206,UPGRADE,2020-11-01,MAX
210,UPGRADE,2021-02-01,MAX
216,UPGRADE,2022-07-01,MAX
221,UPGRADE,2021-10-01,MAX
232,UPGRADE,2021-05-01,MAX
235,UPGRADE,2021-11-01,MAX
236,UPGRADE,2020-11-01,MAX
239,UPGRADE,2022-03-01,PRO
241,UPGRADE,2022-06-01,PRO
245,UPGRADE,2022-06-01,MAX
